local_timestamp,asks[0].price,asks[0].amount,bids[0].price,bids[0].amount,asks[1].price,asks[1].amount,bids[1].price,bids[1].amount,asks[2].price,asks[2].amount,bids[2].price,bids[2].amount,asks[3].price,asks[3].amount,bids[3].price,bids[3].amount,asks[4].price,asks[4].amount,bids[4].price,bids[4].amount,asks[5].price,asks[5].amount,bids[5].price,bids[5].amount,asks[6].price,asks[6].amount,bids[6].price,bids[6].amount,asks[7].price,asks[7].amount,bids[7].price,bids[7].amount,asks[8].price,asks[8].amount,bids[8].price,bids[8].amount,asks[9].price,asks[9].amount,bids[9].price,bids[9].amount,asks[10].price,asks[10].amount,bids[10].price,bids[10].amount,asks[11].price,asks[11].amount,bids[11].price,bids[11].amount,asks[12].price,asks[12].amount,bids[12].price,bids[12].amount,asks[13].price,asks[13].amount,bids[13].price,bids[13].amount,asks[14].price,asks[14].amount,bids[14].price,bids[14].amount,asks[15].price,asks[15].amount,bids[15].price,bids[15].amount,asks[16].price,asks[16].amount,bids[16].price,bids[16].amount,asks[17].price,asks[17].amount,bids[17].price,bids[17].amount,asks[18].price,asks[18].amount,bids[18].price,bids[18].amount,asks[19].price,asks[19].amount,bids[19].price,bids[19].amount,asks[20].price,asks[20].amount,bids[20].price,bids[20].amount,asks[21].price,asks[21].amount,bids[21].price,bids[21].amount,asks[22].price,asks[22].amount,bids[22].price,bids[22].amount,asks[23].price,asks[23].amount,bids[23].price,bids[23].amount,asks[24].price,asks[24].amount,bids[24].price,bids[24].amount
2024-06-01 00:00:32,67515.5,169620,67515.0,580,67516.0,23800,67511.0,3220,67516.5,32510,67509.5,6000,67518.0,27900,67509.0,49440,67518.5,24200,67508.0,1190,67519.0,38150,67507.5,1500,67519.5,38560,67506.5,6880,67522.5,1190,67505.0,720,67525.0,6050,67504.5,1210,67527.5,2380,67504.0,2380,67528.0,41560,67502.0,12100,67529.0,1200,67501.5,32500,67533.5,10,67500.0,12100,67534.0,63150,67499.5,16950,67535.0,32500,67499.0,3800,67536.0,3770,67496.5,100,67536.5,81240,67496.0,24190,67537.0,8280,67495.0,20000,67537.5,1520,67494.5,200,67539.0,10000,67494.0,81190,67539.5,10,67493.5,33260,67540.0,2540,67491.0,1480,67542.0,3420,67489.5,6050,67543.5,6050,67489.0,10000,67546.0,2190,67488.5,38550
2024-06-01 00:00:33,67515.5,157520,67515.0,5510,67516.0,15900,67511.0,3220,67516.5,32510,67509.5,6000,67518.0,27900,67508.0,1190,67518.5,24200,67507.5,1500,67519.0,38150,67505.0,720,67519.5,38560,67504.5,1210,67522.5,1190,67504.0,2380,67525.0,6050,67502.0,12100,67527.5,2380,67501.5,32500,67528.0,41560,67500.0,24200,67529.0,1200,67499.5,4850,67533.5,10,67499.0,3800,67534.0,63150,67498.5,49440,67535.0,32500,67497.5,100,67536.0,3770,67496.0,24190,67536.5,81240,67495.0,20000,67537.0,8280,67494.5,200,67537.5,1520,67494.0,81190,67539.0,10000,67493.5,33260,67539.5,10,67491.0,1480,67540.0,2540,67489.5,6050,67542.0,3420,67489.0,10000,67543.5,6050,67488.5,38550,67546.0,2190,67488.0,45000
2024-06-01 00:00:34,67515.5,175820,67515.0,5510,67516.0,24500,67511.0,3220,67516.5,32510,67509.5,12880,67517.5,12100,67507.5,1500,67518.0,27900,67507.0,1200,67518.5,24200,67505.0,720,67519.0,38150,67504.5,1210,67519.5,38560,67504.0,2380,67522.0,1200,67502.0,24200,67525.0,6050,67501.5,32500,67527.5,2380,67500.0,12100,67528.0,41560,67499.5,4850,67529.0,1200,67499.0,3800,67533.5,10,67498.5,49440,67534.0,63150,67496.5,100,67535.0,32500,67496.0,24190,67536.0,3770,67495.0,20000,67536.5,81240,67494.5,200,67537.0,8280,67494.0,81190,67537.5,1520,67493.5,33260,67539.0,10000,67491.0,1480,67539.5,10,67489.5,6050,67540.0,2540,67489.0,10000,67542.0,3420,67488.5,38550,67543.5,6050,67488.0,45000
2024-06-01 00:00:35,67515.5,99120,67515.0,5510,67516.0,15900,67511.0,3220,67516.5,10,67509.5,6000,67519.0,50250,67507.5,1500,67519.5,6060,67505.0,12820,67522.5,24200,67504.5,13310,67525.0,6050,67504.0,2380,67528.0,41560,67502.0,12100,67529.0,1200,67501.5,32500,67529.5,2410,67499.5,4850,67533.5,10,67499.0,27990,67534.0,63150,67498.5,49440,67535.0,32500,67497.0,100,67536.0,3770,67496.5,3610,67536.5,81240,67494.5,200,67537.0,8280,67494.0,81190,67537.5,1520,67493.5,29690,67539.0,10000,67491.0,1480,67539.5,10,67489.5,6050,67540.0,2540,67489.0,10000,67542.0,3420,67488.5,38550,67543.5,6050,67488.0,45000,67546.0,2190,67486.5,380,67546.5,6880,67484.5,90,67547.0,6050,67484.0,116440
2024-06-01 00:00:36,67515.5,99130,67515.0,5510,67516.0,3800,67511.0,3220,67516.5,10,67510.0,11780,67517.5,12100,67509.5,6000,67518.0,32100,67507.5,1500,67518.5,44200,67505.0,720,67519.0,6050,67504.5,1210,67519.5,6060,67504.0,2380,67522.0,24200,67503.5,12100,67522.5,1200,67503.0,12100,67525.0,6050,67502.0,12100,67528.0,43970,67501.5,32500,67529.0,1200,67499.0,27990,67533.5,10,67498.5,49440,67534.0,63150,67497.0,100,67535.0,32500,67496.5,3610,67536.0,3770,67494.5,200,67536.5,81240,67494.0,81190,67537.0,8280,67493.5,29690,67537.5,1520,67491.0,1480,67539.0,10000,67489.5,6050,67539.5,10,67489.0,10000,67540.0,2540,67488.5,38550,67542.0,3420,67488.0,45380,67543.5,6050,67485.0,90
2024-06-01 00:00:37,67515.5,41660,67515.0,41040,67516.5,10,67513.5,9220,67519.0,6050,67512.0,1210,67519.5,6060,67510.5,12100,67523.0,12100,67510.0,4900,67524.0,12100,67509.0,2420,67524.5,24200,67508.0,12100,67525.0,6050,67507.5,1500,67527.0,1210,67505.0,12820,67528.0,41560,67504.5,25400,67531.5,2420,67501.5,32500,67533.5,10,67500.5,3630,67534.0,51050,67499.0,3800,67535.0,32500,67498.5,49440,67536.0,200,67497.0,81290,67537.0,8280,67494.5,200,67537.5,1520,67493.5,29690,67539.0,10000,67491.0,11480,67539.5,10,67489.5,6050,67540.0,6170,67489.0,10000,67541.5,81240,67488.5,38550,67542.0,3420,67488.0,380,67543.5,6050,67485.0,90,67546.0,2190,67484.5,8010,67546.5,6880,67484.0,116440
2024-06-01 00:00:38,67515.5,83320,67515.0,9230,67516.0,7020,67513.5,9220,67516.5,10,67511.0,1210,67519.0,6050,67510.5,12100,67519.5,7260,67510.0,4900,67523.5,36290,67508.0,12100,67524.0,12100,67507.5,1500,67525.0,6050,67507.0,2420,67528.0,41560,67505.5,12100,67530.0,2420,67505.0,720,67533.5,12110,67504.5,1210,67534.0,51050,67502.0,24190,67535.0,32500,67501.5,32500,67536.0,200,67499.5,81190,67537.0,8280,67499.0,3800,67537.5,1520,67498.5,49440,67539.0,10000,67497.5,3630,67539.5,10,67495.0,100,67540.0,6170,67494.5,200,67542.0,3420,67493.5,29690,67543.0,81240,67491.0,11480,67543.5,6050,67489.5,21050,67546.0,2190,67489.0,10000,67546.5,6880,67488.5,38550,67547.0,6050,67486.5,380
2024-06-01 00:00:39,67515.5,83320,67515.0,8540,67516.0,3220,67513.5,9220,67516.5,10,67511.5,1210,67519.0,6050,67510.5,12100,67519.5,7260,67510.0,4900,67523.5,12100,67509.0,12100,67524.0,12100,67507.5,13600,67524.5,24200,67507.0,2420,67525.0,6050,67505.0,24910,67528.0,41560,67504.5,1210,67530.0,2420,67501.5,32500,67533.5,12110,67499.5,81190,67534.0,51050,67499.0,3800,67535.0,32500,67498.5,49440,67536.0,200,67498.0,100,67537.0,8280,67497.5,3630,67537.5,1520,67494.5,200,67539.0,10000,67493.5,29690,67539.5,10,67491.0,11480,67540.0,6170,67489.5,21050,67542.0,3420,67489.0,10000,67543.0,81240,67488.5,38550,67543.5,6050,67488.0,380,67546.0,2190,67485.0,90,67546.5,6880,67484.5,8010
2024-06-01 00:00:40,67515.5,86540,67515.0,41040,67516.5,10,67514.0,12100,67519.0,6050,67513.5,9220,67519.5,7260,67510.5,12100,67523.5,12100,67510.0,4900,67524.5,24200,67509.0,6880,67525.0,18150,67508.0,12100,67526.5,1210,67507.5,1500,67528.0,41560,67507.0,2420,67530.0,2420,67505.0,24910,67533.5,12110,67504.5,1210,67534.0,51050,67501.5,32500,67535.0,32500,67499.5,81190,67536.0,200,67499.0,3800,67537.0,8280,67498.5,49440,67539.0,10000,67498.0,100,67539.5,10,67497.5,3630,67540.0,6170,67494.5,200,67542.0,3420,67493.5,44690,67543.0,81240,67491.0,1480,67543.5,6050,67489.5,6050,67546.0,2190,67489.0,10000,67546.5,6880,67488.5,38550,67547.0,6050,67488.0,380,67548.0,38560,67485.0,90
2024-06-01 00:00:41,67515.5,21660,67515.0,194400,67516.0,5000,67514.0,12100,67516.5,10,67513.5,9220,67519.0,6050,67513.0,2440,67519.5,7260,67510.5,24190,67521.5,3220,67510.0,4900,67525.0,9850,67507.5,1500,67528.0,9060,67507.0,12090,67531.5,48390,67506.5,81190,67533.5,10,67506.0,3800,67534.0,6050,67505.0,720,67535.0,32500,67504.5,1210,67535.5,2440,67503.0,3650,67536.0,200,67502.5,50000,67537.0,6050,67501.5,32500,67539.5,45010,67498.5,49440,67540.0,2540,67495.0,90,67543.5,6050,67494.5,10200,67545.5,3660,67493.5,44690,67546.0,2190,67491.0,1480,67546.5,12100,67489.5,6050,67547.0,6050,67489.0,10000,67547.5,5650,67488.5,38640,67548.0,38560,67488.0,380,67548.5,10000,67485.5,90
2024-06-01 00:00:42,67515.5,15610,67515.0,270540,67516.5,10,67514.0,3800,67517.5,5000,67513.5,9220,67519.0,6050,67511.0,81190,67519.5,6060,67510.0,4900,67520.5,1200,67507.5,5170,67523.5,15000,67505.0,720,67525.0,6050,67504.5,1210,67527.5,3800,67503.0,12090,67528.0,9060,67502.5,50000,67533.5,10,67501.5,32500,67534.0,19660,67500.0,15000,67535.0,32500,67499.5,10000,67535.5,12100,67498.5,49440,67536.0,1420,67495.5,90,67536.5,24200,67495.0,6740,67537.0,6050,67494.5,200,67539.5,47440,67493.5,29690,67540.0,2540,67492.0,2230,67543.5,6050,67491.0,1480,67546.0,2190,67489.5,10940,67547.0,6050,67489.0,16740,67547.5,14330,67488.5,39020,67548.0,42230,67487.5,3240,67548.5,10000,67485.0,90
2024-06-01 00:00:43,67515.5,15610,67515.0,246390,67516.5,10,67514.0,27990,67519.0,6050,67513.5,9220,67519.5,6060,67511.5,12090,67520.5,1200,67511.0,81190,67521.0,5000,67510.0,4900,67523.5,15000,67507.5,5170,67525.0,6050,67505.0,720,67526.0,3220,67504.5,1210,67527.5,3800,67503.5,15000,67528.0,9060,67502.5,50000,67533.0,12100,67501.5,32500,67533.5,4650,67498.5,49440,67534.0,7560,67495.5,90,67535.0,32500,67495.0,6740,67536.0,24400,67494.5,200,67536.5,12100,67493.5,29690,67537.0,6050,67492.5,50000,67539.5,47440,67492.0,2230,67540.0,2540,67491.0,1480,67543.5,6050,67489.5,10940,67546.0,2190,67489.0,10000,67547.0,6050,67488.5,38930,67547.5,14330,67488.0,90,67548.0,42230,67487.5,3240
2024-06-01 00:00:44,67515.5,15630,67515.0,246390,67516.5,10,67514.0,27990,67519.0,6050,67513.5,9220,67519.5,6060,67511.0,81190,67520.5,1200,67510.0,4900,67523.0,5000,67507.5,5170,67523.5,15000,67505.0,720,67525.0,6050,67504.5,1210,67526.0,3220,67504.0,12090,67527.5,3800,67503.5,15000,67528.0,9060,67502.5,50000,67533.0,12100,67501.5,32500,67533.5,4650,67499.0,90,67534.0,7560,67498.5,49440,67534.5,13320,67495.0,6740,67535.0,32500,67494.5,200,67536.0,200,67493.5,29690,67536.5,24200,67492.5,50000,67537.0,6050,67492.0,2230,67539.5,47440,67491.0,1480,67540.0,2540,67489.5,10940,67543.5,6050,67489.0,10000,67546.0,2190,67488.5,38930,67547.0,6050,67488.0,90,67547.5,14330,67487.5,3240
2024-06-01 00:00:45,67515.5,15630,67515.0,253430,67516.5,10,67514.0,3800,67519.0,6050,67513.5,9220,67519.5,6060,67512.5,24190,67522.0,5000,67511.0,81190,67523.5,15000,67510.0,4900,67525.0,6050,67507.5,5170,67526.0,3220,67505.0,720,67528.0,9060,67504.5,1210,67530.0,3800,67504.0,12090,67533.0,12100,67503.5,15000,67533.5,4650,67502.5,50000,67534.0,7270,67501.5,32500,67534.5,36290,67499.0,90,67535.0,32500,67498.5,49440,67536.0,200,67495.0,6740,67537.0,6050,67494.5,200,67539.5,47440,67493.5,29690,67540.0,2540,67492.5,50000,67543.5,6050,67492.0,2230,67546.0,2190,67491.0,1480,67547.0,6050,67489.5,11320,67547.5,14330,67489.0,10000,67548.0,42220,67488.5,38550,67548.5,10000,67488.0,90
2024-06-01 00:00:46,67515.5,15630,67515.0,255120,67516.5,10,67514.0,3800,67519.0,6050,67513.5,9220,67519.5,6060,67509.0,24190,67522.0,5000,67508.5,12090,67523.0,3220,67508.0,81190,67523.5,15000,67507.5,5170,67525.0,6050,67505.0,720,67528.0,9060,67504.5,1210,67530.0,3800,67502.5,50000,67532.5,12100,67501.5,32500,67533.0,12100,67499.0,90,67533.5,5870,67498.5,49440,67534.0,6050,67495.0,6740,67534.5,24190,67494.5,200,67535.0,32500,67493.5,29690,67536.0,200,67492.0,2230,67537.0,6050,67491.0,51480,67538.0,2450,67489.5,11320,67539.5,45000,67489.0,10090,67540.0,2540,67488.5,38550,67543.5,6050,67487.5,3240,67546.0,2190,67485.0,90,67547.0,6050,67484.5,6380,67547.5,14330,67484.0,101440
2024-06-01 00:00:47,67515.5,15630,67515.0,252080,67516.5,10,67514.0,3800,67519.0,6050,67513.5,9220,67519.5,6060,67509.0,24190,67521.0,1180,67508.5,12090,67522.0,5000,67508.0,81190,67525.0,24270,67507.5,5170,67528.0,9060,67505.0,720,67530.0,3800,67504.5,1210,67533.0,12100,67503.5,15000,67533.5,5870,67502.5,50000,67534.0,6050,67501.5,32500,67534.5,24190,67499.0,90,67535.0,32500,67498.5,49440,67536.0,200,67495.0,6740,67536.5,12100,67494.5,200,67537.0,6050,67493.5,29690,67538.0,2450,67492.0,2230,67539.5,45000,67491.0,51480,67540.0,2540,67489.5,11320,67543.5,6050,67489.0,10090,67546.0,2190,67488.5,38550,67547.0,6050,67487.5,3240,67547.5,14330,67485.0,90,67548.0,42220,67484.5,6380
2024-06-01 00:00:48,67515.5,15630,67515.0,255110,67516.5,10,67514.0,3800,67519.0,6050,67513.5,9220,67519.5,6060,67509.0,24190,67521.0,1180,67508.5,12090,67522.0,5000,67508.0,81190,67525.0,24270,67507.5,5170,67528.0,9060,67505.0,720,67530.0,3800,67504.5,1210,67533.0,12100,67503.5,15000,67533.5,4650,67502.5,50000,67534.0,6050,67501.5,32500,67534.5,25690,67499.0,90,67535.0,32500,67498.5,49440,67536.0,200,67495.0,6740,67536.5,12100,67494.5,200,67537.0,6050,67493.5,29690,67538.0,2450,67492.0,2230,67539.5,45000,67491.0,51480,67540.0,2540,67489.5,11320,67543.5,6050,67489.0,10090,67546.0,2190,67488.5,38550,67547.0,6050,67487.5,3240,67547.5,14330,67485.0,90,67548.0,42220,67484.5,6380
2024-06-01 00:00:49,67515.5,21680,67515.0,253420,67516.5,10,67514.0,3800,67519.0,6050,67513.5,6000,67519.5,6060,67509.0,24190,67521.0,1180,67508.5,12090,67521.5,5000,67508.0,81190,67525.0,24270,67507.5,5170,67528.0,9060,67505.0,720,67529.5,12100,67504.5,1210,67530.0,3800,67502.5,50000,67533.0,13330,67502.0,15000,67533.5,28840,67501.5,32500,67534.0,6050,67499.0,90,67534.5,1500,67498.5,49440,67535.0,32500,67495.0,6740,67536.0,200,67494.5,200,67537.0,6050,67493.5,29690,67538.0,2450,67492.0,2230,67539.5,45000,67491.0,51480,67540.0,2540,67489.5,11320,67543.5,6050,67489.0,10090,67546.0,2190,67488.5,38550,67547.0,6050,67487.5,3240,67547.5,14330,67485.0,90,67548.0,42220,67484.5,6380
2024-06-01 00:00:50,67515.5,15630,67515.0,256870,67516.5,10,67514.0,3800,67519.0,6050,67513.5,6000,67519.5,6060,67509.0,24190,67521.0,16180,67508.5,12090,67521.5,5000,67508.0,81190,67525.0,9270,67507.5,5170,67528.0,9060,67505.0,720,67529.5,12100,67502.5,50000,67530.0,3800,67502.0,15000,67531.5,12100,67501.5,32500,67532.0,24190,67499.0,90,67533.0,1230,67498.5,49440,67533.5,4650,67496.5,45000,67534.0,6050,67495.0,6740,67534.5,1500,67494.5,200,67535.0,32500,67493.5,29690,67536.0,200,67492.0,2230,67537.0,6050,67489.5,11320,67538.0,2450,67489.0,10090,67539.5,45000,67488.5,38550,67540.0,2540,67487.5,3240,67543.5,6050,67485.0,90,67546.0,2190,67484.5,6380,67547.0,6050,67484.0,101440
2024-06-01 00:00:51,67515.5,21680,67515.0,132760,67516.5,10,67513.5,6000,67519.0,6050,67512.5,2460,67519.5,9280,67508.5,24200,67521.0,21180,67507.5,1500,67524.5,17160,67506.0,12100,67525.0,6050,67505.5,24190,67527.0,36290,67505.0,720,67528.0,9060,67504.5,81200,67530.0,3800,67504.0,3690,67533.5,10,67501.5,32500,67534.0,6050,67499.0,90,67534.5,13600,67498.5,49440,67535.0,32500,67496.5,45000,67535.5,2460,67494.5,200,67536.0,200,67494.0,15000,67537.0,6050,67492.0,2230,67539.5,45000,67491.0,10000,67540.0,2540,67489.5,11320,67542.0,3690,67489.0,10090,67543.5,6050,67488.5,38550,67546.0,12190,67486.5,3240,67546.5,81240,67485.0,90,67547.0,6430,67484.5,6380,67547.5,2230,67484.0,101440
2024-06-01 00:00:52,67514.0,19550,67513.5,55310,67514.5,1610,67511.5,5070,67515.0,85460,67508.5,2460,67515.5,28240,67507.5,1500,67516.5,10,67505.5,24200,67519.0,6050,67505.0,720,67519.5,6060,67503.0,12100,67520.0,17100,67502.0,24190,67520.5,12100,67501.5,32500,67521.0,1180,67501.0,3700,67522.5,32500,67499.0,90,67524.0,24200,67498.5,49440,67525.0,6050,67497.0,81200,67528.0,9060,67496.5,45000,67530.0,3800,67493.0,200,67531.0,2460,67492.5,20000,67533.5,12110,67489.5,6430,67534.0,6050,67489.0,10090,67534.5,1700,67488.5,38550,67535.0,32500,67487.0,10000,67537.0,6050,67485.0,90,67539.5,45000,67484.5,10040,67540.0,6240,67484.0,101440,67541.5,81240,67483.5,1900,67543.5,16050,67483.0,33740
2024-06-01 00:00:53,67514.0,19550,67513.5,193010,67515.0,85460,67513.0,3690,67515.5,13180,67512.0,6880,67516.5,10,67511.5,15900,67519.0,6050,67509.5,24190,67519.5,6060,67509.0,1210,67520.0,15000,67508.0,81200,67521.0,1180,67507.5,1500,67524.0,3220,67506.5,3690,67525.0,9830,67505.0,720,67528.0,41560,67501.5,32500,67529.5,12100,67498.5,99440,67532.0,1230,67497.0,100,67533.0,24200,67496.5,48240,67533.5,12110,67496.0,50000,67534.0,6050,67495.5,1530,67534.5,1700,67493.0,15200,67535.0,32500,67492.5,20000,67537.0,6050,67492.0,16740,67537.5,2460,67490.5,2230,67539.5,45000,67489.5,6430,67540.0,2540,67489.0,10000,67543.5,6050,67488.5,43470,67546.0,15880,67485.0,90,67547.0,6050,67484.5,5200
2024-06-01 00:00:54,67514.0,7850,67513.5,326650,67515.0,79410,67513.0,3690,67515.5,7120,67511.5,3800,67516.5,10,67510.0,12090,67519.0,6050,67509.5,3690,67519.5,6060,67509.0,1210,67525.0,6050,67507.5,1500,67527.0,3220,67506.5,20000,67528.0,9060,67505.0,720,67533.5,10,67501.5,32500,67534.0,6050,67498.5,99440,67534.5,12300,67497.0,100,67535.0,32500,67496.5,48240,67536.5,24200,67496.0,50000,67537.0,6050,67495.5,1530,67539.0,12100,67493.5,4920,67539.5,45000,67493.0,15200,67540.0,2540,67492.0,6740,67543.5,6050,67490.5,2230,67546.0,12190,67489.5,6430,67547.0,6050,67489.0,10000,67547.5,2230,67488.5,38550,67548.0,38550,67485.0,90,67548.5,6750,67484.5,5200,67549.0,5690,67484.0,101440
2024-06-01 00:00:55,67514.0,6500,67513.5,335390,67515.0,79410,67513.0,3690,67515.5,2120,67511.5,3800,67516.5,10,67509.5,3690,67519.0,6050,67509.0,1210,67519.5,6060,67507.5,31190,67520.5,5000,67506.5,20000,67524.5,1210,67503.0,12090,67525.0,6050,67502.5,50000,67526.5,15000,67501.5,32500,67527.5,3780,67498.5,64440,67528.0,12280,67497.0,100,67533.5,10,67496.5,45000,67534.0,6050,67496.0,50000,67534.5,200,67495.5,1530,67535.0,32500,67493.5,4920,67536.5,24200,67493.0,10200,67537.0,6050,67492.5,3240,67539.0,24200,67492.0,6740,67539.5,45000,67490.5,2230,67540.0,2540,67490.0,6740,67541.5,2450,67489.5,6430,67543.5,6050,67489.0,10000,67546.0,2190,67488.5,38550,67547.0,6050,67487.5,33740
2024-06-01 00:00:56,67514.0,6500,67513.5,260070,67515.0,79410,67513.0,3690,67515.5,2120,67512.5,12090,67516.5,10,67512.0,81200,67519.0,6050,67511.5,3800,67519.5,6060,67509.5,3690,67521.0,5000,67509.0,1210,67524.5,1210,67507.5,31190,67525.0,6050,67506.5,20000,67526.5,15000,67502.5,50000,67527.5,3780,67501.5,32500,67528.0,44780,67498.5,64440,67533.5,10,67497.0,100,67534.0,6050,67496.5,45000,67534.5,24400,67496.0,50000,67535.0,32500,67495.5,1530,67536.5,24200,67493.5,4920,67537.0,6050,67493.0,200,67539.5,45000,67492.5,3240,67540.0,4990,67492.0,6740,67543.5,6050,67490.5,2230,67546.0,2190,67489.5,6430,67547.0,6050,67489.0,10000,67547.5,14330,67488.5,38550,67548.0,41970,67487.5,33740
2024-06-01 00:00:57,67514.0,6500,67513.5,243350,67515.0,79410,67513.0,3690,67515.5,2120,67512.0,24190,67519.0,6050,67511.5,3800,67519.5,6060,67510.5,12090,67520.5,5000,67510.0,81200,67524.5,1210,67509.0,1210,67525.0,6050,67507.5,31190,67526.0,3220,67507.0,3680,67526.5,15000,67506.5,20000,67527.5,3780,67503.5,15000,67528.0,9060,67502.5,50000,67533.5,10,67501.5,32500,67534.0,6050,67498.5,49440,67534.5,48600,67497.0,100,67535.0,32500,67496.5,45000,67537.0,6050,67496.0,50000,67538.0,1520,67495.5,1530,67539.5,45000,67493.5,4920,67540.0,2540,67493.0,200,67543.5,6050,67492.5,3240,67546.0,2190,67492.0,6740,67547.0,6050,67490.5,2230,67547.5,14330,67490.0,10000,67548.0,41980,67489.5,6430
2024-06-01 00:00:58,67514.0,12550,67513.5,230270,67515.0,79410,67513.0,3690,67515.5,2120,67510.0,24200,67519.0,6050,67509.0,1210,67519.5,6060,67508.0,24190,67520.0,5000,67507.5,1500,67523.0,4850,67505.0,12090,67523.5,18220,67504.5,81200,67524.5,1210,67504.0,3680,67525.0,6050,67502.5,50000,67527.5,24200,67501.5,32500,67528.0,41560,67499.0,15000,67532.0,24200,67498.5,49440,67532.5,3780,67497.0,100,67533.5,10,67496.5,45000,67534.0,6050,67496.0,50000,67534.5,200,67495.5,1530,67535.0,32500,67493.0,200,67535.5,2450,67492.0,6740,67537.0,6050,67490.5,2230,67538.0,1520,67490.0,28730,67539.5,45000,67489.5,16430,67540.0,2540,67489.0,10000,67543.5,6050,67488.5,43460,67544.0,3680,67488.0,90
2024-06-01 00:00:59,67514.0,12550,67513.5,197620,67515.0,79410,67513.0,4960,67515.5,2120,67510.0,24200,67519.0,11050,67509.0,1210,67519.5,21060,67508.0,24190,67523.0,4850,67507.5,1500,67523.5,3220,67505.0,12090,67524.5,1210,67504.5,81200,67525.0,6050,67504.0,3680,67527.5,24200,67502.5,50000,67528.0,41560,67501.5,32500,67530.0,24200,67499.0,15000,67530.5,1220,67498.5,49440,67532.5,3780,67497.0,100,67533.5,10,67496.5,45000,67534.0,6050,67496.0,50000,67534.5,200,67495.5,1530,67535.0,32500,67493.0,200,67535.5,2450,67492.0,6740,67537.0,6050,67490.5,2230,67538.0,1520,67490.0,28730,67539.5,45000,67489.5,16430,67540.0,2540,67489.0,10000,67543.5,6050,67488.5,43460,67544.0,3680,67488.0,90
2024-06-01 00:01:00,67514.0,12550,67513.5,230120,67515.0,79410,67513.0,3690,67515.5,2120,67510.0,24200,67518.5,5000,67509.0,1210,67519.0,6050,67507.5,1500,67519.5,21060,67505.5,24190,67523.0,4850,67505.0,12090,67523.5,3220,67504.5,81200,67524.5,1210,67504.0,3680,67525.0,6050,67502.5,50000,67527.5,24200,67501.5,32500,67528.0,41560,67498.5,49440,67532.0,25420,67497.0,100,67532.5,3780,67496.5,45000,67533.5,10,67496.0,50000,67534.0,6050,67495.5,1530,67534.5,200,67493.0,200,67535.0,32500,67492.0,6740,67535.5,2450,67490.5,2230,67537.0,6050,67490.0,28730,67538.0,1520,67489.5,16430,67540.0,2540,67489.0,10000,67543.5,6050,67488.5,43460,67544.0,3680,67488.0,90,67546.0,2190,67487.5,33740
2024-06-01 00:01:01,67514.0,6500,67513.5,254320,67515.0,79410,67513.0,3690,67515.5,2120,67511.5,32000,67518.5,5000,67511.0,12100,67519.0,6050,67509.5,24190,67519.5,21060,67509.0,1210,67523.0,4850,67508.0,81200,67523.5,3220,67507.5,1500,67524.5,1210,67504.0,3680,67525.0,6050,67502.5,50000,67528.0,9060,67501.5,32500,67531.0,12100,67498.5,49440,67531.5,12100,67498.0,100,67532.0,24200,67497.5,15000,67532.5,3780,67496.5,45000,67533.5,10,67496.0,50000,67534.0,6050,67495.5,1530,67534.5,200,67493.0,200,67535.0,32500,67492.0,6740,67535.5,2450,67490.5,2230,67537.0,6050,67490.0,28730,67538.0,1520,67489.5,16430,67540.0,2540,67489.0,10000,67543.5,6050,67488.5,43460,67544.0,3680,67488.0,90
2024-06-01 00:01:02,67514.0,6500,67513.5,289320,67515.0,79410,67513.0,3690,67515.5,2120,67511.0,12090,67519.0,5000,67510.5,24190,67519.5,6060,67510.0,32000,67523.0,4850,67509.0,1210,67524.5,1210,67508.0,81200,67525.0,9270,67507.5,1500,67528.0,9060,67506.5,3680,67533.0,13320,67502.5,50000,67533.5,36310,67501.5,32500,67534.0,6050,67498.5,49440,67534.5,200,67498.0,100,67535.0,32500,67497.5,15000,67536.5,3780,67496.5,45000,67537.0,6050,67496.0,50000,67537.5,2450,67495.5,1530,67538.0,1520,67493.0,200,67540.0,2540,67492.0,6740,67543.5,6050,67490.5,2230,67546.0,2190,67490.0,28730,67547.0,9730,67489.5,16430,67547.5,14330,67489.0,10000,67548.0,41980,67488.5,43460,67548.5,10000,67488.0,90
2024-06-01 00:01:03,67528.0,3010,67527.5,150430,67532.0,1180,67527.0,36690,67533.5,9520,67524.5,12100,67534.0,6050,67524.0,53990,67536.0,3220,67520.0,12090,67537.0,6050,67519.5,24190,67539.5,12100,67519.0,94160,67540.0,2540,67518.0,2960,67542.5,48390,67514.0,53120,67543.5,9830,67513.5,116680,67547.0,6050,67512.0,100,67548.0,38560,67511.5,32000,67548.5,200,67510.0,20000,67550.0,27870,67509.0,1210,67552.0,15000,67507.5,1500,67553.0,10000,67507.0,200,67555.0,32500,67504.0,15000,67555.5,3680,67503.5,6750,67556.0,47000,67501.5,42500,67559.5,6250,67500.5,3240,67561.5,81250,67500.0,2230,67562.0,32500,67498.5,90,67564.5,10,67498.0,4910,67569.5,32500,67496.5,45000,67570.0,7050,67496.0,50000
